Price Date,Balasore,Bargarh,Dhenkanal,Ganjam,Kalahandi,Khurda,Mayurbhanja,Nayagarh
2018-03-01,0.3644578999723513,0.6161718269169785,0.3597867745213921,0.33168433635928457,0.45225394462710616,0.09668541674751557,0.3069264786293978,0.5882251414870896
2018-04-01,0.3220879447986631,0.5046929188390136,0.25366974814645843,0.3299429849596007,0.49821993004890364,0.1804089304649533,0.15620093034559931,0.25954720698962885
2018-05-01,0.3557425459461305,0.4452663289036275,0.1803171445084343,0.36236792243940247,0.3902708336304326,0.15784817511665114,0.23726202064912097,0.5012347464065396
2018-06-01,0.3415510758554666,0.4698683255432471,0.20853091903263427,0.31426979799432125,0.40470672894973,0.39880725142268003,0.20593840414808676,0.7991173954739277
2018-07-01,0.30582580727205044,0.45067019782262074,0.20397927672675778,0.30958796127024696,0.37557134997521496,0.25943409657434585,0.21225339211577748,0.5594680095164056
2018-08-01,0.26906651228775025,0.5472418693915003,0.17126711946216688,0.3315495749758727,0.33348861026393045,0.2146669545788264,0.2787949875585548,0.17270969700646538
2018-09-01,0.30457421543537067,0.40470983962219076,0.18492058240420983,0.31368420738839314,0.3218904779355988,0.24444837409030581,0.28008883521266226,0.33075996254480644
2018-10-01,0.2043284489249545,0.39679252687562694,0.24600000654010987,0.3314765224654226,0.3692337038313392,0.2470705242434022,0.2174175901780404,0.8039827011095984
2018-11-01,0.311937580269219,0.41924299307371227,0.2131181655145281,0.2864715371017684,0.311447446629687,0.5087513127237341,0.2522499020105073,0.6607433746758158
2018-12-01,0.2423597301624961,0.4555220041493791,0.2455733196109282,0.2979529294133445,0.3648436229290744,0.6428184693730713,0.3005153961616012,0.2691046829139828
2019-01-01,0.3684459584179159,0.3448529456102458,0.3293387224750954,0.2965259458492184,0.36458501189796544,0.5405259833634917,0.2460813720700225,0.3924212611503166
2019-02-01,0.28812857474396936,0.3962940837466774,0.398880177240113,0.34606546365978264,0.35740210575996284,0.6354168432436411,0.3378376064959174,0.9122786618000066
2019-03-01,0.39821663765624055,0.38274040506999757,0.47165269615054806,0.2877501459847856,0.40693229381461293,0.9501652090721137,0.4030768106712694,0.7666149817094365
2019-04-01,0.31173571925245475,0.4030931450702789,0.2823433330705368,0.3811868995486564,0.35466441852013747,0.8247174770885575,0.1936755052470955,0.3704715439238831
2019-05-01,0.41481523813523996,0.3130592769917531,0.29564199056466384,0.277388791743319,0.315016451496342,0.47092373343698873,0.2707713632196519,0.5761947828445593
2019-06-01,0.2857426212617769,0.3775440576205331,0.19021476193707107,0.39546332364934283,0.41567391103674745,0.3630966434725375,0.25626806100048233,0.5693070509462338
2019-07-01,0.46320577790544093,0.46111242559028276,0.18265279856455013,0.29777818395566324,0.37818952493315117,0.40657506792186854,0.31647694883346544,0.4160858448380254
2019-08-01,0.3096957864229923,0.41997727244395144,0.24227048682192773,0.41279123858596306,0.3574962295242937,0.28124952522285507,0.31661026612567295,0.5697404242232778
2019-09-01,0.5223271455269524,0.3383358364816158,0.30048527592465846,0.3063618631424713,0.4018370400806913,0.4308163707752888,0.3034165513477186,0.7486831574282946
2019-10-01,0.3451034061879253,0.4697477027806341,0.2873866458474124,0.3533879101633227,0.4042023120053321,0.30276137003265846,0.3191499053323109,0.5795379462794916
2019-11-01,0.5745845875118181,0.37665504181693316,0.27794882440376845,0.2787945015223566,0.3609602538085171,0.22982393232049472,0.3724098051627649,0.3944310699269245
2019-12-01,0.39692481427053955,0.43252145945440545,0.3015828007260811,0.31493327043380853,0.3214718174970327,0.2891692377306516,0.3279897155219029,0.5369000560501214
2020-01-01,0.5937587733097449,0.48394446626841026,0.3704150356925847,0.2991241087450061,0.3586723037162456,0.40137269949374954,0.43701820649667145,0.8464590673250272
2020-02-01,0.37967670788803576,0.34468413921607605,0.4208801930266634,0.3491848868083794,0.3795243432161351,0.4177501597709127,0.28947311199472653,0.8824849247771506
2020-03-01,0.6482062325604021,0.4581166840910244,0.4341268157620414,0.30395721470417325,0.4783771857559464,0.4127833633704159,0.3709881278473951,0.3626226364356899
2020-04-01,0.42134879112326085,0.3680632199115131,0.5402018279226448,0.7590173882835924,0.39765277730836723,0.562892279985586,0.41388868608159834,0.3651425229993666
2020-05-01,0.5711773102357142,0.38532278935915587,0.5758283173639676,0.31300492361391163,0.4125822545441314,0.6133961737095348,0.2383896438178421,1.0801643478189968
2020-06-01,0.35910599357502726,0.47277202172493243,0.5807599104856396,0.6155360054469425,0.484963217061937,0.3749480839521264,0.3365677675925832,1.478870646794123
2020-07-01,0.6322776859097979,0.44794105537559736,0.3452701172338297,0.41390401863420484,0.5641006609541933,0.35990708254729104,0.3122882420714405,0.5128106492697279
2020-08-01,0.3808599011126614,0.3654520041827923,0.3564668602442403,0.5802879416035497,0.37606099025496925,0.4406172480792241,0.24466967273019863,0.18288342954383527
2020-09-01,0.689188208114235,0.496459010983341,0.2825471331877066,0.38484381567347725,0.3450849029091039,0.2609217377521358,0.26157649669627764,0.9161078870429354
2020-10-01,0.3654806356296763,0.43170288468868795,0.29129985791487667,0.5435840480492738,0.32416640483574743,0.15114687294123497,0.2801200498251412,0.9388589763444368
2020-11-01,0.6849836595165464,0.5848191234222911,0.28807845346581057,0.3895550944745212,0.36275767831425,0.16325695148828231,0.3360696629916762,0.668744745857511
2020-12-01,0.400295075970963,0.5015358434364272,0.36063138387793986,0.46624482046727644,0.36879893102186634,0.4013844172486737,0.3780418886829372,0.251050371082716
2021-01-01,0.5906467260987767,0.43424791591547834,0.37209312614379353,0.3423357782675968,0.41956752431198563,0.47359220664465534,0.2877689930627063,0.6465607269651428
2021-02-01,0.3779899025313611,0.5825851029836792,0.43675772199759005,0.469552442784011,0.4640066422119227,0.3472774288713034,0.4778904806525302,0.667033310607711
2021-03-01,0.5980632190354083,0.5870386102435374,0.5610089758839926,0.3372524904415907,0.5148517005668428,0.1892841183861384,0.3217087400286874,0.4410801674659601
2021-04-01,0.4080571414297483,0.42805322877363006,0.6081209790473301,0.5101804642762587,0.5349607388628425,0.15827322813636185,0.30389522329675395,0.3405303777883361
2021-05-01,0.5486301663035217,0.491794327505603,0.5271309675562533,0.32738444803537325,0.5115640580957371,0.3590067062448584,0.290543784811564,0.7333365635177924
2021-06-01,0.34814272427454224,0.527410998921294,0.5196222941535116,0.5874652619489601,0.5711287619534302,0.16627019426395379,0.3361480677418288,0.45321739963327917
2021-07-01,0.4732039095358929,0.3961841390975475,0.3990583902912904,0.3921481922418316,0.5074080107848249,0.15243487840255784,0.28579373814074255,0.3953196070754039
2021-08-01,0.3510741705504482,0.4714723464615342,0.43492620124221604,0.5479086340010829,0.5186542444423309,0.0797249454727864,0.2606705186439517,0.5674342456219416
2021-09-01,0.4101982841272798,0.5038867024026678,0.47281345143029213,0.3577329326642771,0.5298278127579285,0.034286381899417004,0.3500372781804727,0.9418915743975351
2021-10-01,0.379293024071233,0.3642065075794213,0.49457015478820515,0.430628306271214,0.6180134435183704,0.20971097531497626,0.16757279957331056,0.43325513085436873
2021-11-01,0.38684304342315107,0.4490619781285953,0.43304581953951354,0.5476709769225641,0.6376325511428494,0.1353586321078959,0.24224423327345534,0.2852027883145813
2021-12-01,0.37311343174783734,0.38317384608378896,0.47870268556415596,0.4235176354949457,0.5903129599603524,0.08241727853264133,0.27608717880541866,0.4620038047059126
2022-01-01,0.3429925491620107,0.5755648535487309,0.4515495303079522,0.4807929867028041,0.5367266198266795,0.075262068872458,0.2289059568673686,0.7066766397627526
2022-02-01,0.3461827324947774,0.35405896614876425,0.5192104363951819,0.3915630221082987,0.6802198321703559,0.07892495083597863,0.3627660362276512,0.415631232751041
2022-03-01,0.29894895641109454,0.39254068747569737,0.5871749065502526,0.48724601933825284,0.6036768206405012,0.1745556475640343,0.2437054154436051,0.43892591034641804
2022-04-01,0.3873635516833247,0.4449198566655081,0.5946139731811299,0.39882481086363275,0.7361500611894971,0.3597017781549228,0.33752802229229656,0.5327297373917367
2022-05-01,0.2903271623556981,0.41887899081144164,0.5132353596904197,0.4700530550129799,0.642473891086377,0.2630939752877579,0.25712813726930883,0.5440656615475339
2022-06-01,0.3110688209323783,0.49610682374358334,0.5866092017279576,0.33241761503102657,0.5212210550105462,0.10994006045612789,0.24733773573275727,0.5800147704943127
2022-07-01,0.30830432373389083,0.34163951833200923,0.42799340970120625,0.5258493983451447,0.5255941707002775,0.24579808672440026,0.1926216111265672,0.46624928741348415
2022-08-01,0.36224632931211365,0.4565533139056089,0.44828753659367754,0.2925150307906005,0.5664316562967978,0.2521741502772664,0.25374712672543126,0.5460229654675843
2022-09-01,0.35587020999095254,0.44401718415460734,0.3719562097396267,0.4881594411481951,0.5161719756123114,0.23577916505863672,0.21960927036499864,0.5816805666454663
2022-10-01,0.4024124101505445,0.3871867745128025,0.43254343020118774,0.31281064116907703,0.5664296694263863,0.39167347745010134,0.2337194331072725,0.4338202834446879
2022-11-01,0.35695687069084836,0.4055972045280423,0.3654829117315788,0.3823132403272604,0.6679258152391357,0.31575506675999426,0.25577835285545547,0.48488546163444957
2022-12-01,0.38678705510092176,0.4680549805997465,0.4797740217182192,0.3423176576197262,0.5700199151179577,0.29365853020486243,0.29426592284581926,0.6934034749041567
2023-01-01,0.31286265977282707,0.3410346317970881,0.34137028970488253,0.3338218153551141,0.6160951990405644,0.48030045586863457,0.23791932211483438,0.48062349259228665
2023-02-01,0.40808507906743224,0.4217424729776318,0.3468135974366878,0.33654708552801005,0.6331727879963547,0.5455361634087214,0.21747775111078932,0.4623027229000185
2023-03-01,0.31985838772857983,0.34716712823098583,0.442639151160565,0.30497564531938665,0.7124985745381034,0.4401863983780731,0.32242758037450703,0.2618108106350798
2023-04-01,0.4120289369870902,0.36295881606567987,0.343265620414435,0.37784669668119847,0.6823525287548264,0.2763676153882794,0.24976431341043992,0.7014085764907219
2023-05-01,0.26591294696754486,0.3482871895287328,0.3868376604965371,0.4537385223120562,0.8555274669459616,0.3871427197523721,0.22207618090340503,0.739275501315103
2023-06-01,0.3772378869224354,0.32526545837895326,0.2737617566706153,0.3746996414873703,0.657261176327255,0.35584390672975197,0.3259017961237229,0.6066680944627362
2023-07-01,0.24581590016413268,0.3273174431301702,0.2256255927460034,0.3844755134825516,0.5924659180352113,0.30630895153422155,0.2524795819931682,0.2334252584322098
2023-08-01,0.3717906853009425,0.3430890255440626,0.22721164975761785,0.4498184129145241,0.5521401091360905,0.4232521941399685,0.2930283211755818,0.5141125013627064
2023-09-01,0.28518795971160693,0.32121025699139844,0.20875816754122822,0.3495182388221487,0.5801664193587881,0.2685916188628987,0.3254769552299646,0.48848417997013677
2023-10-01,0.4257639596818988,0.37645044738401723,0.24776117572242942,0.3874540952718603,0.7537820373995775,0.19867041209389247,0.3728211569173073,0.5387546451846535
2023-11-01,0.323812732860673,0.3067159056513325,0.34524212299648294,0.30508158074909536,0.6808892960766024,0.21661455392828782,0.3429737922593047,0.30651484735638734
2023-12-01,0.40713920972090195,0.33349942418535816,0.3244322510795017,0.33665057737460663,0.7200537194358202,0.3633905188892102,0.4380061567005824,0.5225043299686497
2024-01-01,0.3571011068758657,0.40001115676135,0.2594995505738923,0.32185337334733183,0.6284551008146257,0.2921573942530662,0.3110266485450868,0.6006847816229958
2024-02-01,0.3861211577480356,0.31345223174064635,0.34006702233789754,0.38664465663763176,0.772537309587367,0.6946824926791443,0.4044679441944612,0.48805370035813694
2024-03-01,0.33077313548654586,0.3368205055229797,0.33845927116525637,0.32488126940500955,0.6890753721557784,0.6827356357207992,0.4084865903717771,0.33717693797589876
2024-04-01,0.3677101125509419,0.36200615847844625,0.39204127004124134,0.34011852816181154,0.8317272319294623,0.23024512262940547,0.2505077607213052,0.544525610280998
2024-05-01,0.34132593764602653,0.3371058158419645,0.3492253206082959,0.3641950584598857,0.683937235682701,0.22476858534882152,0.39108849950144414,0.3132610419150062
2024-06-01,0.42836809807580145,0.35662155638158843,0.30706506185917054,0.30879582244745724,0.6272934687152332,0.25516937938589196,0.41001113548757007,0.41424782499886437
2024-07-01,0.35800456879409337,0.3113962563339178,0.17392420545826795,0.40983741690062225,0.7362867723532228,0.2158552313947483,0.3022846038849436,0.4256594525052136
2024-08-01,0.3644448209175988,0.3779263860708136,0.1737373397984598,0.3084224900623773,0.6513754153135728,0.4663212898406507,0.32194523579962725,0.447599872126509
2024-09-01,0.34836329548089745,0.3285061976757132,0.2447756731818877,0.4992669896427127,0.5855917860487841,0.2973774377663139,0.27932281787569296,0.25003788769302526
2024-10-01,0.3966531753461052,0.3727945750617485,0.32251344468613724,0.3711080435441799,0.6789548936745504,0.2879663200143604,0.32362877670924595,0.19953082641306327
